source_frame,timestamp_seconds,detected,class_name,confidence,x_center,y_center,width,height,x_min,y_min,x_max,y_max
760,12.679333,True,Squash-Line-Calling,0.656845,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
761,12.696017,True,Squash-Line-Calling,0.663544,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
762,12.712700,True,Squash-Line-Calling,0.657377,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
763,12.729383,True,Squash-Line-Calling,0.655853,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
764,12.746067,True,Squash-Line-Calling,0.656318,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
765,12.762750,True,Squash-Line-Calling,0.639984,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
766,12.779433,True,Squash-Line-Calling,0.646847,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
767,12.796117,True,Squash-Line-Calling,0.645776,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
768,12.812800,True,Squash-Line-Calling,0.667138,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
769,12.829483,True,Squash-Line-Calling,0.675110,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
770,12.846167,True,Squash-Line-Calling,0.682257,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
771,12.862850,True,Squash-Line-Calling,0.682842,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
772,12.879533,True,Squash-Line-Calling,0.683803,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
773,12.896217,True,Squash-Line-Calling,0.670500,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
774,12.912900,True,Squash-Line-Calling,0.672397,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
775,12.929583,True,Squash-Line-Calling,0.670696,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
776,12.946267,True,Squash-Line-Calling,0.672752,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
777,12.962950,True,Squash-Line-Calling,0.686431,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
778,12.979633,True,Squash-Line-Calling,0.692342,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
779,12.996317,True,Squash-Line-Calling,0.685874,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
780,13.013000,True,Squash-Line-Calling,0.692599,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
781,13.029683,True,Squash-Line-Calling,0.695828,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
782,13.046367,True,Squash-Line-Calling,0.683998,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
783,13.063050,True,Squash-Line-Calling,0.682540,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
784,13.079733,True,Squash-Line-Calling,0.679056,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
785,13.096417,True,Squash-Line-Calling,0.671643,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
786,13.113100,True,Squash-Line-Calling,0.679631,968.000,832.000,12.000,16.000,962.000,824.000,974.000,840.000
787,13.129783,True,Squash-Line-Calling,0.677098,968.000,832.000,12.000,16.000,962.000,824.000,974.000,840.000
788,13.146467,True,Squash-Line-Calling,0.670530,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
789,13.163150,True,Squash-Line-Calling,0.670257,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
790,13.179833,True,Squash-Line-Calling,0.649269,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
791,13.196517,True,Squash-Line-Calling,0.649824,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
792,13.213200,True,Squash-Line-Calling,0.656659,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
793,13.229883,True,Squash-Line-Calling,0.657145,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
794,13.246567,True,Squash-Line-Calling,0.637682,968.000,832.000,12.000,16.000,962.000,824.000,974.000,840.000
795,13.263250,True,Squash-Line-Calling,0.643006,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
796,13.279933,True,Squash-Line-Calling,0.655007,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
797,13.296617,True,Squash-Line-Calling,0.641329,968.000,832.000,12.000,16.000,962.000,824.000,974.000,840.000
798,13.313300,True,Squash-Line-Calling,0.639479,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
799,13.329983,True,Squash-Line-Calling,0.625365,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
800,13.346667,True,Squash-Line-Calling,0.603789,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
801,13.363350,True,Squash-Line-Calling,0.575458,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
802,13.380033,True,Squash-Line-Calling,0.598204,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
803,13.396717,True,Squash-Line-Calling,0.526340,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
804,13.413400,True,Squash-Line-Calling,0.553657,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
805,13.430083,True,Squash-Line-Calling,0.583932,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
806,13.446767,True,Squash-Line-Calling,0.529969,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
807,13.463450,True,Squash-Line-Calling,0.611197,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
808,13.480133,True,Squash-Line-Calling,0.439664,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
809,13.496817,True,Squash-Line-Calling,0.403917,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
810,13.513500,True,Squash-Line-Calling,0.404742,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
811,13.530183,True,Squash-Line-Calling,0.469084,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
812,13.546867,True,Squash-Line-Calling,0.408069,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
813,13.563550,True,Squash-Line-Calling,0.413432,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
814,13.580233,True,Squash-Line-Calling,0.410892,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
815,13.596917,True,Squash-Line-Calling,0.405479,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
816,13.613600,True,Squash-Line-Calling,0.409627,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
817,13.630283,True,Squash-Line-Calling,0.413477,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
818,13.646967,True,Squash-Line-Calling,0.417436,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
819,13.663650,True,Squash-Line-Calling,0.418402,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
820,13.680333,True,Squash-Line-Calling,0.419484,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
821,13.697017,True,Squash-Line-Calling,0.398714,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
822,13.713700,True,Squash-Line-Calling,0.415359,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
823,13.730383,True,Squash-Line-Calling,0.398363,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
824,13.747067,True,Squash-Line-Calling,0.402058,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
825,13.763750,True,Squash-Line-Calling,0.450674,933.000,830.000,10.000,12.000,928.000,824.000,938.000,836.000
826,13.780433,True,Squash-Line-Calling,0.406553,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
827,13.797117,True,Squash-Line-Calling,0.406482,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
828,13.813800,True,Squash-Line-Calling,0.558254,926.000,831.000,12.000,14.000,920.000,824.000,932.000,838.000
829,13.830483,True,Squash-Line-Calling,0.670061,924.000,831.000,12.000,14.000,918.000,824.000,930.000,838.000
830,13.847167,True,Squash-Line-Calling,0.651020,921.000,831.000,10.000,14.000,916.000,824.000,926.000,838.000
831,13.863850,True,Squash-Line-Calling,0.410856,918.000,831.000,12.000,14.000,912.000,824.000,924.000,838.000
832,13.880533,True,Squash-Line-Calling,0.410151,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
833,13.897217,True,Squash-Line-Calling,0.406595,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
834,13.913900,True,Squash-Line-Calling,0.413149,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
835,13.930583,True,Squash-Line-Calling,0.400209,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
836,13.947267,True,Squash-Line-Calling,0.429917,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
837,13.963950,True,Squash-Line-Calling,0.435039,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
838,13.980633,True,Squash-Line-Calling,0.439989,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
839,13.997317,True,Squash-Line-Calling,0.433403,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
840,14.014000,True,Squash-Line-Calling,0.436680,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
841,14.030683,True,Squash-Line-Calling,0.435498,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
842,14.047367,True,Squash-Line-Calling,0.428962,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
843,14.064050,True,Squash-Line-Calling,0.427736,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
844,14.080733,True,Squash-Line-Calling,0.427529,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
845,14.097417,True,Squash-Line-Calling,0.434189,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
846,14.114100,True,Squash-Line-Calling,0.432831,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
847,14.130783,True,Squash-Line-Calling,0.429344,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
848,14.147467,True,Squash-Line-Calling,0.434290,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
849,14.164150,True,Squash-Line-Calling,0.437165,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
850,14.180833,True,Squash-Line-Calling,0.437263,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
851,14.197517,True,Squash-Line-Calling,0.436821,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
852,14.214200,True,Squash-Line-Calling,0.434688,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
853,14.230883,True,Squash-Line-Calling,0.433210,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
854,14.247567,True,Squash-Line-Calling,0.436752,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
855,14.264250,True,Squash-Line-Calling,0.438656,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
856,14.280933,True,Squash-Line-Calling,0.430146,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
857,14.297617,True,Squash-Line-Calling,0.432630,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
858,14.314300,True,Squash-Line-Calling,0.432538,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
859,14.330983,True,Squash-Line-Calling,0.429580,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
860,14.347667,True,Squash-Line-Calling,0.436564,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
861,14.364350,True,Squash-Line-Calling,0.440935,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
862,14.381033,True,Squash-Line-Calling,0.439752,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
863,14.397717,True,Squash-Line-Calling,0.441181,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
864,14.414400,True,Squash-Line-Calling,0.441922,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
865,14.431083,True,Squash-Line-Calling,0.456807,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
866,14.447767,True,Squash-Line-Calling,0.442813,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
867,14.464450,True,Squash-Line-Calling,0.456019,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
868,14.481133,True,Squash-Line-Calling,0.447834,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
869,14.497817,True,Squash-Line-Calling,0.447890,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
870,14.514500,True,Squash-Line-Calling,0.437887,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
871,14.531183,True,Squash-Line-Calling,0.440847,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
872,14.547867,True,Squash-Line-Calling,0.450510,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
873,14.564550,True,Squash-Line-Calling,0.414878,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
874,14.581233,True,Squash-Line-Calling,0.418249,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
875,14.597917,True,Squash-Line-Calling,0.412736,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
876,14.614600,True,Squash-Line-Calling,0.376412,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
877,14.631283,True,Squash-Line-Calling,0.379841,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
878,14.647967,True,Squash-Line-Calling,0.386822,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
879,14.664650,True,Squash-Line-Calling,0.381095,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
880,14.681333,True,Squash-Line-Calling,0.374493,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
881,14.698017,True,Squash-Line-Calling,0.364412,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
882,14.714700,True,Squash-Line-Calling,0.361167,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
883,14.731383,True,Squash-Line-Calling,0.368667,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
884,14.748067,True,Squash-Line-Calling,0.375221,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
885,14.764750,True,Squash-Line-Calling,0.375479,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
886,14.781433,True,Squash-Line-Calling,0.378653,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
887,14.798117,True,Squash-Line-Calling,0.375007,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
888,14.814800,True,Squash-Line-Calling,0.383469,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
889,14.831483,True,Squash-Line-Calling,0.382177,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
890,14.848167,True,Squash-Line-Calling,0.379838,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
891,14.864850,True,Squash-Line-Calling,0.387377,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
892,14.881533,True,Squash-Line-Calling,0.382531,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
893,14.898217,True,Squash-Line-Calling,0.389781,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
894,14.914900,True,Squash-Line-Calling,0.387258,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
895,14.931583,True,Squash-Line-Calling,0.398398,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
896,14.948267,True,Squash-Line-Calling,0.379961,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
897,14.964950,True,Squash-Line-Calling,0.388166,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
898,14.981633,True,Squash-Line-Calling,0.386204,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
899,14.998317,True,Squash-Line-Calling,0.384229,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
900,15.015000,True,Squash-Line-Calling,0.441870,906.000,520.000,8.000,8.000,902.000,516.000,910.000,524.000
901,15.031683,True,Squash-Line-Calling,0.475509,906.000,520.000,8.000,8.000,902.000,516.000,910.000,524.000
902,15.048367,True,Squash-Line-Calling,0.487922,904.000,520.000,8.000,8.000,900.000,516.000,908.000,524.000
903,15.065050,True,Squash-Line-Calling,0.469936,904.000,522.000,8.000,8.000,900.000,518.000,908.000,526.000
904,15.081733,True,Squash-Line-Calling,0.464821,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
905,15.098417,True,Squash-Line-Calling,0.471216,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
906,15.115100,True,Squash-Line-Calling,0.466954,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
907,15.131783,True,Squash-Line-Calling,0.466034,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
908,15.148467,True,Squash-Line-Calling,0.464946,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
909,15.165150,True,Squash-Line-Calling,0.462332,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
910,15.181833,True,Squash-Line-Calling,0.467316,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
911,15.198517,True,Squash-Line-Calling,0.470361,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
912,15.215200,True,Squash-Line-Calling,0.467575,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
913,15.231883,True,Squash-Line-Calling,0.460781,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
914,15.248567,True,Squash-Line-Calling,0.461021,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
915,15.265250,True,Squash-Line-Calling,0.457368,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
916,15.281933,True,Squash-Line-Calling,0.452287,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
917,15.298617,True,Squash-Line-Calling,0.450073,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
918,15.315300,True,Squash-Line-Calling,0.453652,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
919,15.331983,True,Squash-Line-Calling,0.453611,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
920,15.348667,True,Squash-Line-Calling,0.453745,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
921,15.365350,True,Squash-Line-Calling,0.455932,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
922,15.382033,True,Squash-Line-Calling,0.478584,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
923,15.398717,True,Squash-Line-Calling,0.456280,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
924,15.415400,True,Squash-Line-Calling,0.455572,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
925,15.432083,True,Squash-Line-Calling,0.463994,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
926,15.448767,True,Squash-Line-Calling,0.466483,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
927,15.465450,True,Squash-Line-Calling,0.468042,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
928,15.482133,True,Squash-Line-Calling,0.467474,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
929,15.498817,True,Squash-Line-Calling,0.473510,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
930,15.515500,True,Squash-Line-Calling,0.469786,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
931,15.532183,True,Squash-Line-Calling,0.468206,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
932,15.548867,True,Squash-Line-Calling,0.471674,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
933,15.565550,True,Squash-Line-Calling,0.469838,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
934,15.582233,True,Squash-Line-Calling,0.476786,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
935,15.598917,True,Squash-Line-Calling,0.473887,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
936,15.615600,True,Squash-Line-Calling,0.471785,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
937,15.632283,True,Squash-Line-Calling,0.468027,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
938,15.648967,True,Squash-Line-Calling,0.466573,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
939,15.665650,True,Squash-Line-Calling,0.471111,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
940,15.682333,True,Squash-Line-Calling,0.468345,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
941,15.699017,True,Squash-Line-Calling,0.465226,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
942,15.715700,True,Squash-Line-Calling,0.461723,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
943,15.732383,True,Squash-Line-Calling,0.462801,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
944,15.749067,True,Squash-Line-Calling,0.462928,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
945,15.765750,True,Squash-Line-Calling,0.337453,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
946,15.782433,True,Squash-Line-Calling,0.458733,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
947,15.799117,True,Squash-Line-Calling,0.457227,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
948,15.815800,True,Squash-Line-Calling,0.458163,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
949,15.832483,True,Squash-Line-Calling,0.351444,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
950,15.849167,True,Squash-Line-Calling,0.348391,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
951,15.865850,True,Squash-Line-Calling,0.348223,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
952,15.882533,True,Squash-Line-Calling,0.347795,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
953,15.899217,True,Squash-Line-Calling,0.349112,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
954,15.915900,True,Squash-Line-Calling,0.343887,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
955,15.932583,True,Squash-Line-Calling,0.346231,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
956,15.949267,True,Squash-Line-Calling,0.343255,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
957,15.965950,True,Squash-Line-Calling,0.364890,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
958,15.982633,True,Squash-Line-Calling,0.361170,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
959,15.999317,True,Squash-Line-Calling,0.355516,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
960,16.016000,True,Squash-Line-Calling,0.355762,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
961,16.032683,True,Squash-Line-Calling,0.373453,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
962,16.049367,True,Squash-Line-Calling,0.371765,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
963,16.066050,True,Squash-Line-Calling,0.368119,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
964,16.082733,True,Squash-Line-Calling,0.363207,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
965,16.099417,True,Squash-Line-Calling,0.364382,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
966,16.116100,True,Squash-Line-Calling,0.361885,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
967,16.132783,True,Squash-Line-Calling,0.357674,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
968,16.149467,True,Squash-Line-Calling,0.356107,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
969,16.166150,True,Squash-Line-Calling,0.352425,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
970,16.182833,True,Squash-Line-Calling,0.350604,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
971,16.199517,True,Squash-Line-Calling,0.362669,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
972,16.216200,True,Squash-Line-Calling,0.348074,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
973,16.232883,True,Squash-Line-Calling,0.364435,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
974,16.249567,True,Squash-Line-Calling,0.361742,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
975,16.266250,True,Squash-Line-Calling,0.339945,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
976,16.282933,True,Squash-Line-Calling,0.341956,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
977,16.299617,True,Squash-Line-Calling,0.337996,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
978,16.316300,True,Squash-Line-Calling,0.342344,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
979,16.332983,True,Squash-Line-Calling,0.339613,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
980,16.349667,True,Squash-Line-Calling,0.340054,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
981,16.366350,True,Squash-Line-Calling,0.340796,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
982,16.383033,True,Squash-Line-Calling,0.390329,659.000,705.000,10.000,10.000,654.000,700.000,664.000,710.000
983,16.399717,True,Squash-Line-Calling,0.514132,656.000,733.000,8.000,10.000,652.000,728.000,660.000,738.000
984,16.416400,True,Squash-Line-Calling,0.332836,831.000,27.000,10.000,10.000,826.000,22.000,836.000,32.000
985,16.433083,True,Squash-Line-Calling,0.314393,651.000,778.000,10.000,12.000,646.000,772.000,656.000,784.000
986,16.449767,True,Squash-Line-Calling,0.435653,648.000,763.000,8.000,10.000,644.000,758.000,652.000,768.000
987,16.466450,True,Squash-Line-Calling,0.434463,646.000,748.000,8.000,8.000,642.000,744.000,650.000,752.000
988,16.483133,True,Squash-Line-Calling,0.575809,644.000,735.000,8.000,6.000,640.000,732.000,648.000,738.000
989,16.499817,True,Squash-Line-Calling,0.638086,642.000,721.000,8.000,10.000,638.000,716.000,646.000,726.000
990,16.516500,True,Squash-Line-Calling,0.649784,641.000,709.000,10.000,10.000,636.000,704.000,646.000,714.000
991,16.533183,True,Squash-Line-Calling,0.598508,640.000,696.000,8.000,8.000,636.000,692.000,644.000,700.000
992,16.549867,True,Squash-Line-Calling,0.523931,637.000,685.000,10.000,10.000,632.000,680.000,642.000,690.000
993,16.566550,True,Squash-Line-Calling,0.476996,831.000,28.000,10.000,12.000,826.000,22.000,836.000,34.000
994,16.583233,True,Squash-Line-Calling,0.578843,634.000,664.000,8.000,8.000,630.000,660.000,638.000,668.000
995,16.599917,True,Squash-Line-Calling,0.632405,632.000,653.000,8.000,10.000,628.000,648.000,636.000,658.000
996,16.616600,True,Squash-Line-Calling,0.477439,831.000,28.000,10.000,12.000,826.000,22.000,836.000,34.000
997,16.633283,True,Squash-Line-Calling,0.477809,831.000,28.000,10.000,12.000,826.000,22.000,836.000,34.000
998,16.649967,True,Squash-Line-Calling,0.478777,831.000,28.000,10.000,12.000,826.000,22.000,836.000,34.000
999,16.666650,True,Squash-Line-Calling,0.478511,831.000,28.000,10.000,12.000,826.000,22.000,836.000,34.000
1000,16.683333,True,Squash-Line-Calling,0.478283,831.000,28.000,10.000,12.000,826.000,22.000,836.000,34.000
1001,16.700017,True,Squash-Line-Calling,0.478343,831.000,28.000,10.000,12.000,826.000,22.000,836.000,34.000
1002,16.716700,True,Squash-Line-Calling,0.477741,831.000,28.000,10.000,12.000,826.000,22.000,836.000,34.000
1003,16.733383,True,Squash-Line-Calling,0.475711,831.000,28.000,10.000,12.000,826.000,22.000,836.000,34.000
